id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,
29093ad6-07d6-4405-8cad-b059abca61af,40,M,1687,797,640,213,37,2298.0,647.66667,337.98333,308.43333,282.53667,273.375,274.73667,262.55167,250.28944,5.34231,3.62226,3.52226,3.39282,3.24431,
7236ac23-9f50-479d-b3e3-e76de777ea3c,47,M,142,62,42,20,18,569.0,419.73333,336.85,331.01111,296.65,290.15208,288.445,284.24083,259.18833,6.32028,4.94417,4.80742,4.73735,4.31981,
068a26b7-5c77-498a-bf76-5e25629c86ad,46,M,3617,3543,0,0,74,1885.0,1263.86667,543.80833,525.02778,476.98667,449.7875,418.66833,401.155,382.90667,9.54011,6.35982,5.58224,5.34873,5.10542,
eff804aa-0a8b-4ba4-b6f3-7adf896e6cfc,53,M,437,437,0,0,0,812.096,625.7962,313.6138,267.45091,246.22227,231.37639,225.17977,221.22167,201.291,5.93377,3.93353,3.59736,3.53413,3.21573,
5e8b9087-baad-4dfa-ba28-dc40331ee254,4,M,2385,2177,84,2,122,1426.0,1124.73333,526.95547,474.12397,411.01667,373.67917,365.90459,336.24167,324.99278,10.60204,6.5664,5.58633,5.29514,5.03865,
ac2f031b-adc3-486c-aeb8-9e613af21e34,45,M,382,226,11,0,145,1073.0,748.06667,301.24167,249.72778,217.2,203.61667,196.96167,188.31667,175.44611,5.99792,3.37267,3.05182,2.94245,2.74135,
e7759c7c-eb15-4b88-a147-47d68cd8a3b1,45,M,320,155,0,0,165,940.0,691.8,366.38333,346.95,303.12,288.75,281.45,256.80917,247.89722,5.51869,3.9895,3.80338,3.47039,3.30919,
133b963a-b049-44f4-b33a-9e49e1d8ac89,39,M,55,55,0,0,0,1341.0,978.73333,298.63333,294.72222,276.22667,261.22708,249.755,234.54333,227.40056,5.43297,3.2723,2.95871,2.7785,2.69389,
9234b8a5-a59e-4d43-8ac9-566f30a71f16,2,M,365,323,0,0,42,1106.0,951.73333,404.04167,383.17222,367.49667,341.47292,323.165,301.51,289.66167,6.4869,4.37496,3.8472,3.5894,3.44835,
18979252-0458-4ea3-a750-dc3ff28f8cda,41,M,1003,423,4,0,576,2947.0,2411.66667,997.68287,993.29686,789.37478,641.446,513.1568,369.88206,339.14633,12.17063,9.60719,6.24544,4.63755,4.31778,
3ed6dec5-5da2-4ba2-afc8-5c0b3247364e,38,M,900,896,0,0,4,1275.0,1020.86667,424.225,404.87222,366.00333,340.44792,329.11,296.66083,269.62944,7.15,4.75329,4.27416,3.85274,3.50168,
af677912-c9b4-46b0-a050-75c0654abef8,61,M,332,318,2,0,12,1000.0,874.15956,484.95449,431.72437,408.93096,375.72363,347.62161,303.23552,266.49568,8.02308,6.29125,5.34802,4.66516,4.09993,
29638c81-44fc-4a8b-b4b6-1c91d3fd5d95,38,M,480,138,3,0,339,2648.0,853.46667,467.11667,410.43889,331.73833,314.01667,308.01917,295.16583,284.28833,7.79357,4.73912,4.40027,4.21665,4.06126,
45b5715b-ab75-4694-b113-c1355bf8f174,-68,M,114,83,3,0,28,1329.0,918.33333,527.16667,354.7,324.93667,311.275,308.72833,296.63,293.60222,10.95687,4.34159,4.12503,3.96338,3.92292,
e46bcc87-f669-4c13-a69d-fb55a0944f3b,-54,M,304,170,99,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85454850-1b91-4912-bd52-23f317ab0e09,-42,M,271,267,0,0,4,1132.0,865.13333,422.41667,366.75556,315.74667,309.36458,304.01333,283.05083,269.40056,6.24388,3.99679,3.84827,3.58292,3.41013,
64296ce4-dc70-4411-b204-03af92874cfd,38,M,194,194,0,0,0,742.0,553.8,297.925,279.50556,271.29667,252.93542,247.60667,237.33833,228.485,5.25025,4.0492,3.69562,3.54236,3.41022,
41a3ff71-0ee3-47ac-bf56-c10d88650ab2,61,M,368,366,1,0,1,1300.0,731.6,407.825,350.78333,348.21,313.69167,298.23,280.13833,262.12333,5.28293,3.89681,3.33749,3.05742,2.93342,
6673e728-d80a-4690-bb50-7b44e8755eb7,48,M,379,363,13,0,3,1084.0,973.53333,531.05833,462.81111,410.24,375.19167,369.36,346.6975,324.96389,7.81778,4.94221,4.44972,4.17671,3.91488,
2e93c0e9-f91a-4a63-93bf-69b29ace6c9c,57,M,205,0,205,0,0,736.0,558.6,385.82556,358.18702,345.42157,338.61042,338.9,327.96167,325.56111,5.64958,4.6181,4.53091,4.38467,4.35257,
3bd7f73f-e36a-4425-8abe-27502ec2d1c6,33,M,194,194,0,0,0,1129.0,821.93333,410.38333,375.31667,318.38333,297.35,283.98333,267.17917,242.91611,7.11744,4.89821,4.36897,4.11045,3.73717,
6774cf14-d4a7-409b-84c3-e415f4ee87c2,37,M,128,88,0,0,40,1221.0,896.33333,343.0,310.12222,277.25,233.02292,222.64833,196.72167,191.22333,5.22676,3.32833,2.71192,2.40129,2.32915,
b559dae9-3ea0-443f-9059-5463f45fae55,57,M,266,260,0,0,6,1516.0,2480.93333,453.54167,378.21111,370.835,350.50417,347.03,335.98,320.97444,8.90919,4.91948,4.60368,4.45709,4.25803,
d178c210-aab0-4a95-b55c-16f6f064663a,38,M,145,145,0,0,0,703.0,593.13333,240.525,227.88889,218.71,215.50625,212.23333,202.33833,198.14889,6.40959,4.2222,4.09717,3.90615,3.82527,
be9d7e8f-30ce-48e3-9e76-e3d8a54a2055,42,M,53,38,3,0,12,803.0,563.53333,309.48333,288.85556,267.11,262.69375,263.71,244.22583,225.85778,4.58851,3.60959,3.56365,3.30035,3.05213,
f03ffb7a-3563-440e-9c55-af87c988e47f,56,M,277,277,0,0,0,894.0,663.8,376.43333,352.44444,333.90333,318.16562,306.4,288.65417,279.75167,5.45765,3.92827,3.60471,3.39593,3.2912,
1904376e-88b8-4b35-9a48-8c97f3be6d02,20,M,111,83,2,0,26,922.0,635.86667,380.81667,359.21667,337.17667,319.075,315.73167,303.66583,282.34444,7.99939,6.18673,5.74058,5.5212,5.13354,
b592376e-f0cc-408f-afa5-b140a399854b,18,M,2,2,0,0,0,388.0,373.53333,312.28333,291.42222,270.02667,233.71667,216.86667,197.71583,197.22111,4.11833,3.37533,2.71083,2.47145,2.46526,
0a874fe8-b4c3-4cc2-9b62-381f80e30005,38,M,844,1,0,0,843,1689.15,1538.24733,599.3842,548.72942,471.09286,411.39149,391.1267,337.16708,290.23956,12.8924,7.03124,5.83771,5.03234,4.33193,
3ec7b1f1-adfc-4f89-8785-371ddd363d35,-36,M,1292,1292,0,0,0,2255.0,1605.73333,1336.94167,1283.27778,1038.99,831.1,731.19667,450.88417,359.01833,15.88098,11.59548,8.1604,5.03202,4.00677,
2194ce91-e56d-4ed8-aada-81265f553ccb,37,M,190,178,11,0,1,816.0,690.33333,444.175,412.33333,361.068,332.19813,328.01217,313.01625,291.89306,8.55572,6.0178,5.46687,5.21694,4.86488,
3aa53b58-da4e-40e5-9013-14485b1c1f17,18,M,401,334,0,0,67,788.0,661.8,371.86667,366.99444,343.31333,315.73542,312.08667,296.95083,289.38889,5.95164,4.8354,4.39559,4.18241,4.0759,
c1af1c04-b81e-43be-a9ab-1e7507e53e2f,46,M,264,61,117,0,86,2000.0,2000.0,871.7737,988.73401,833.99747,641.92261,633.84509,388.30436,259.97059,16.23353,9.26664,7.04272,4.31449,2.88856,
b9b3bb11-bc42-4f6d-9568-9adec1ef8417,41,M,1185,1138,0,0,47,1346.0,1114.6,511.35,461.40556,410.23667,407.6875,407.585,356.63583,334.94667,7.30655,4.88377,4.8522,4.24566,3.98746,
c26cc5b2-2cb0-48a5-bb82-ed9a530a2ce2,67,M,95,95,0,0,0,713.0,514.0,318.5,303.78333,299.65333,294.87917,288.865,241.82333,227.5,5.30461,4.1305,3.96248,3.3036,3.10429,
d98d7c8c-0306-454e-975d-aa0615f8bbf5,57,M,1072,722,255,2,93,2000.0,1235.3,739.08333,681.96111,580.68,492.57396,472.61333,426.22417,407.16139,10.61893,7.31532,5.95391,5.36951,5.12936,
26ae4e5c-8afc-484f-a789-a6811a631922,51,M,78,78,0,0,0,1460.0,820.0,343.39167,311.80556,300.06,274.4625,266.40333,252.51833,239.695,5.26152,3.70444,3.28893,3.11751,2.9592,
492c3ed5-76b9-40d2-a6e4-311909c5332f,27,M,545,486,12,0,47,1375.0,1067.73333,508.34167,475.20556,412.09,356.025,339.17167,325.735,304.24,9.09977,5.56878,4.5834,4.40182,4.11135,
e641762d-be6e-4474-866a-31e7a5b32fe8,33,M,83,83,0,0,0,1207.0,974.33333,329.225,274.18889,256.93667,245.77917,239.405,223.40667,199.76889,7.05556,3.72372,3.46964,3.23778,2.8952,
1004e532-2dc3-420d-b692-5ed4906b2488,33,M,280,280,0,0,0,2757.0,882.4,349.8,324.7,297.25667,274.33542,275.09333,250.17917,225.87028,5.96065,3.7325,3.47033,3.11323,2.86238,
75b970c6-b5e4-43fd-91d9-3baceeb718e3,55,M,215,207,0,0,8,1003.0,638.8,309.96667,294.13889,283.03667,272.16875,265.05333,245.8125,240.31833,5.84219,4.42245,4.14146,3.84082,3.75497,
9d92d726-9932-4a62-80b4-a8afdf1629f0,46,M,346,322,4,0,20,413.0,295.53333,237.075,235.39444,232.22,232.32917,232.08667,231.97,231.93778,3.73597,3.48789,3.42033,3.41861,3.41814,
66413ae7-c18a-46dd-8991-5ca2f3e6dc1d,-59,M,693,428,0,0,265,1000.0,933.0404,417.54167,401.96667,389.71,354.87708,348.47,333.20833,300.92722,6.27099,4.99628,4.46756,4.2719,3.80921,
275bbb24-59cf-4392-b7d0-9b3738023fe0,-47,M,4,1,0,0,3,321.0,297.53333,210.275,185.78333,159.02,154.49583,153.32667,133.8025,121.48611,2.76859,1.79784,1.73347,1.51274,1.37349,
a927df86-e8e6-4652-a190-57a7b42ae8b2,47,M,15,15,0,0,0,1780.0,804.2,327.675,322.43889,306.60333,290.81042,282.42,268.0525,221.64278,3.87833,3.06603,2.8242,2.68053,2.21643,
42dd0d81-299d-4355-9272-2a01f1f90cfa,36,M,2136,828,705,157,446,788.0,648.26667,334.75833,293.52222,287.48,285.36458,284.21667,269.73667,245.00889,5.22214,4.10686,4.06024,3.85338,3.50013,
386d1176-a64c-4c01-a7e4-ceaf10071a51,47,M,22,21,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7567ac31-d479-4b25-9538-541ae8085288,44,M,3419,998,1115,904,402,929.0,754.33333,371.15833,367.93889,340.24333,316.82083,316.615,315.61333,314.1,6.62658,4.71251,4.39743,4.38352,4.3625,
6de3e82e-9d67-4c81-803e-88ccc69047a9,30,M,599,334,2,0,263,1344.0,1029.73333,434.325,414.23333,390.82667,364.43542,362.685,356.6675,307.46833,7.11937,4.88533,4.53356,4.45834,3.84335,
632cf60a-236e-462d-811c-f96f7c0f013d,48,M,887,882,1,2,2,1125.0,735.46667,327.19167,287.45,261.69333,251.03542,244.77833,234.1975,221.79722,6.01341,4.12479,3.91163,3.66627,3.5219,
d7bcfa20-a1dd-4e5e-9ca8-0246f77fd67a,-57,M,755,755,0,0,0,902.0,659.93333,384.5375,331.5,308.46833,288.59688,275.73833,265.24208,260.76222,6.44272,4.86543,4.43123,4.22004,4.11297,
5a8d3d15-e159-49db-8b82-c3a62a3e6415,34,M,266,266,0,0,0,790.0,594.4,320.525,307.83889,292.90667,271.81875,265.12833,243.79083,212.53444,5.72103,4.50626,4.0789,3.75063,3.26976,
e7d7997e-27b8-4806-bd66-9b4bd7c3deeb,42,M,1135,16,12,4,1103,1287.0,871.33333,438.20833,396.73889,360.78667,320.61042,313.88833,308.37833,278.33889,9.33559,5.58997,4.75664,4.63727,4.29827,
3bde449b-6c1e-4437-9dc3-1e05c0c31ac3,18,M,28,28,0,0,0,1050.0,702.46667,277.38333,247.01111,225.47333,212.96042,211.65667,194.92667,189.35889,4.765,2.81842,2.64571,2.43658,2.36699,
cabc2e1b-14e3-4b16-90a9-95ba325a2644,-72,M,6,6,0,0,0,1033.0,452.66667,216.025,215.03889,210.40667,198.8375,186.44333,164.81167,157.34333,4.18241,2.92231,2.58949,2.28905,2.18532,
a5cd859b-a924-4c8f-81d5-38895713e66e,24,M,44,43,0,0,1,1066.0,713.26667,350.41667,349.83889,320.29667,294.5875,293.90167,265.46167,248.89111,6.34293,4.54322,4.2288,3.81959,3.58117,
09ceff71-4de4-4d8c-80e7-40b10e99e067,39,F,204,0,204,0,0,764.0,721.0,353.46667,333.27778,319.69,310.25,306.54333,304.03375,301.06583,7.40997,5.46479,5.24006,5.19716,5.14642,
9d43fe60-9646-4aa0-9753-1634f5cf94c6,-53,M,764,745,0,0,19,1862.0,952.26667,470.59167,440.66111,398.52667,383.24792,379.78333,364.31083,339.58722,6.92927,5.10932,4.86902,4.67065,4.35368,
29f05dee-e8a6-41c4-9ae2-cf6b653d6214,66,M,163,162,0,0,1,843.0,740.93333,404.70833,348.42778,325.73,298.73542,289.02667,258.43667,254.79389,6.63333,4.34307,3.85369,3.44582,3.39725,
6df8b971-ea51-4827-8316-ab39b726f3c0,50,M,51,51,0,0,0,1110.0,931.0,421.475,396.76667,366.80667,353.44792,347.40167,339.2775,303.00889,7.55863,4.31537,4.08708,3.9915,3.56481,
7c26a22d-0455-4e44-afd4-94377669adeb,53,M,118,87,14,4,13,1206.0,768.73333,363.675,332.29444,313.21667,298.3375,291.83833,275.91667,272.83889,5.80736,3.64205,3.39347,3.20833,3.17255,
57ae7ebd-84a8-44c4-b501-e26d9fe70938,2018,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3a08699a-93af-48ac-8a14-bd4911ccc6f1,45,M,526,393,130,0,3,989.0,614.8,327.23333,302.2,287.06333,273.47708,265.83833,252.49,241.37944,6.37857,4.6677,4.30167,4.12565,3.89322,
d0a080a4-912e-45ea-b86d-a07b72d064a3,31,M,337,336,0,0,1,1308.0,939.33333,423.49167,410.97778,359.08333,321.62708,317.925,288.1125,280.68667,9.24884,5.12881,4.67537,4.18093,4.03632,
5a05e6d8-21a1-4603-be4e-c672e9eb355e,38,M,831,346,207,197,81,1120.0,761.93333,449.53333,434.81111,387.01333,371.60208,369.98667,361.12333,360.55694,5.60851,3.96819,3.87965,3.74221,3.73634,
9fe13479-c5b5-4045-aba9-8db3742917c1,53,M,10,0,10,0,0,396.0,386.8,361.48333,358.17778,333.4,330.29167,330.77333,318.49833,310.74931,4.27235,3.7943,3.75879,3.6193,3.53124,
f1a7ef79-cc78-4098-91c2-145a80c31bc4,18,M,14,14,0,0,0,838.0,529.26667,317.34167,292.57778,278.33667,271.90625,263.46667,235.81167,228.92722,4.99356,3.71116,3.51289,3.14416,3.05236,
afc0dc58-509b-4773-a903-d47439f5fe8c,42,M,245,235,1,0,9,805.0,693.4,396.31667,340.61111,328.46667,319.25417,315.295,299.98833,286.20778,5.89022,4.37956,4.20393,3.99984,3.8161,
dc88161a-05dd-4dbd-a9dc-78f8762e44a7,47,M,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9ee81290-fe8e-411d-9bc9-dd0db60530cf,43,M,206,204,0,0,2,947.50458,748.73587,395.99567,301.80797,236.45023,198.47741,176.03887,145.88784,136.24978,5.91741,2.65674,1.97796,1.63919,1.5309,
5750aab7-ae65-49db-b448-ebf304765345,39,M,56,53,0,0,3,1468.0,1173.26667,506.05833,460.99444,415.5,385.625,366.11333,342.99333,312.06222,4.40267,2.92565,2.5779,2.41511,2.19732,
dc44003b-d2e8-4c37-8d9d-1992b5d8f909,32,M,521,424,66,1,30,1868.0,863.46667,377.85,351.35,317.59,295.86875,292.33333,276.03917,262.88667,5.13484,3.39886,3.12857,2.95419,2.81343,
df388284-9e49-4c3b-bbe1-6f1ec9e2a6e2,26,M,18,17,0,0,1,1419.0,1069.93333,462.05833,369.91667,358.66333,340.21667,338.96667,307.64167,285.21611,6.92763,4.71925,4.46009,4.04792,3.75284,
2ff6f4f1-7f31-4684-b071-35b41945734d,-64,M,1322,493,501,218,110,1643.0,520.26667,322.26667,295.46667,264.41333,254.76042,236.64,217.2025,207.01667,5.21311,3.94059,3.52668,3.237,3.0852,
adb6166a-1824-40cd-97b0-79f0e60a2bfe,31,M,524,503,1,0,20,1266.0,895.13333,478.8,444.61111,402.03667,380.00417,372.06667,352.06583,335.90389,7.84199,5.22126,4.83203,4.57228,4.36239,
b61fd5df-be4d-433e-a161-3ff5fe208205,45,M,294,247,0,0,47,1172.0,1211.0,370.325,349.28333,322.72667,301.67917,290.825,275.04583,253.14667,5.86461,4.42091,3.9839,3.76775,3.46776,
dc35067d-ac98-4815-b706-22a302d91f54,39,M,70,20,0,0,50,1200.0,637.2,319.875,302.78889,285.44,278.07083,276.12833,271.08833,266.81889,5.36027,3.91014,3.78258,3.71354,3.65505,
8ed56f7e-5953-44b0-b3f6-747c0a390294,-60,M,1629,636,530,356,107,748.0,593.33333,308.55,301.45556,288.5,262.44167,257.14667,240.0175,227.07222,5.75964,4.50781,4.01792,3.75027,3.548,
d0c8cc41-0523-4862-a737-cd88bfe47b5b,46,M,2877,2873,0,0,4,1441.0,939.2,399.925,352.16111,311.66333,292.19583,285.63,272.305,253.90444,7.72534,4.29741,3.88431,3.70704,3.44044,
f75086ff-da7a-43fc-b871-44a8f4cec63f,-53,M,1062,577,231,103,151,1024.0,802.0,376.78333,342.65,324.94667,316.49792,314.21667,296.46,265.75722,8.02302,5.15788,4.98757,4.70571,4.21837,
b02ffb08-ec17-4e02-878e-71f03d87e763,-26,M,3737,2267,3,0,1467,869.0,667.8,336.05833,311.73889,297.89,284.32292,279.97,256.61833,238.69778,6.52329,4.62562,4.34736,3.88751,3.70649,
73168188-b5cd-4158-b181-cee79a55f525,58,M,137,136,0,0,1,747.0,619.13333,262.55,225.30556,213.58,188.14167,179.705,162.3725,157.69889,5.40054,3.44484,2.89847,2.61891,2.50316,
e61b45f9-39a8-4b95-a332-c1a10fa55468,43,M,1183,798,0,0,385,1235.0,831.66667,432.58333,399.61111,365.73667,344.79583,331.75,319.89875,303.44667,7.50949,5.37848,4.84307,4.67005,4.39778,
b3e6cd6e-79af-453f-9d13-315b2fd07743,22,M,1,1,0,0,0,836.0,562.46667,404.11667,399.42222,362.81333,345.25208,332.525,299.965,290.93944,8.00744,6.47881,5.93795,5.35652,5.19535,
5a4baacd-5b23-468c-8336-2976eb331a0c,-54,M,443,236,161,8,38,1482.0,588.6,288.39167,280.85556,260.80667,254.74792,236.31,224.14833,217.27778,5.67396,4.0751,3.69234,3.50232,3.39497,
75169e79-f452-439f-bd5f-a61e5a672336,18,M,32,0,1,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9981e918-a62a-4e56-8755-b6e27faa7b05,30,F,19,0,0,0,19,745.0,524.53333,396.53333,386.1,371.42667,304.06667,256.59,171.02167,166.00167,6.86861,6.19044,4.2765,2.85036,2.76669,
401a4b81-1d4d-4119-85ad-fa21d3dac351,56,M,808,801,1,0,6,683.0,616.26667,291.35833,249.06667,225.72,202.4625,195.92167,185.29667,181.99611,5.6226,3.09205,2.68386,2.53831,2.4931,
9c4257b3-2ada-4449-a3cc-cb1e43bb7e12,40,M,384,383,0,0,1,1185.0,858.6,371.9,344.35,327.26,261.2875,253.885,249.51667,237.70278,6.15154,3.96679,3.32118,3.15888,2.99409,
64364266-cab8-436d-b11d-322c298de07c,39,M,494,433,7,0,54,1746.0,945.30873,713.9632,657.90587,574.731,508.39985,478.64797,415.98985,370.20389,10.70071,7.80555,6.64789,5.77764,5.33435,
74b3855c-b812-4676-9e37-2e88fc51f523,38,M,398,138,193,59,8,2232.0,671.86667,305.81667,280.49444,271.04,264.73542,262.68333,261.615,231.31222,5.26187,4.10667,3.98005,3.96386,3.50473,
5c120bdf-6516-4e1f-806f-e6479f1f5f09,30,M,349,183,111,3,52,1410.0,965.6,687.325,490.3,340.58333,302.50833,293.51167,267.92833,262.62,12.49622,4.54111,3.91349,3.57238,3.5016,
c5b31e47-0ee3-4a99-8d4a-e5a3851d9978,46,M,927,921,4,0,2,1265.0,740.66667,401.00833,389.13889,362.46667,360.97396,334.7825,257.325,240.10333,5.80772,4.31508,3.98551,3.13811,2.92809,
03542747-6d9b-4663-9d97-11e402ab8c54,46,M,225,71,95,3,56,1684.0,1097.26667,622.84167,606.14444,588.17667,561.92917,560.455,551.72667,521.39667,7.75796,6.5353,6.22728,6.1303,5.7933,
6b0ea6ec-bc56-4abf-a726-99c6495875ca,37,M,672,665,3,0,4,951.0,769.2,373.90833,315.98889,286.09667,269.71042,269.94833,253.44167,241.705,8.54598,4.89862,4.5754,4.33773,4.09669,
3fbe18d3-bd7c-4f62-aecc-77096860fc0b,51,M,12,12,0,0,0,926.0,753.93333,371.03333,330.36667,290.55,256.5,245.98,236.21583,229.74889,5.34134,3.77338,3.19455,3.06774,2.98375,
eb359c8b-c491-4dda-be77-91ec9211255d,44,M,298,288,8,0,2,1294.0,1050.0,511.125,438.16111,417.07667,372.22292,375.445,332.11,299.31056,8.35167,5.0863,4.59885,4.07497,3.65013,
ff180f37-fe39-42c8-922c-3b784cdb721e,41,M,29,29,0,0,0,1026.0,734.86667,336.89167,296.05,285.49,245.63125,246.37,238.1775,219.02722,6.25516,4.02099,3.47,3.35461,3.08489,
257234eb-42b0-4ca7-9144-c4149079f64d,49,M,429,366,0,0,63,2452.0,706.6,371.50833,331.4,298.96667,284.10625,278.84833,261.00167,244.76778,6.65867,4.08726,3.81222,3.6389,3.37274,
d0544249-8e2e-4940-a1be-e7f23abb8bc8,48,M,778,732,2,0,44,1160.0,899.06667,432.80833,378.86667,355.91333,321.80833,311.49333,295.685,288.04222,8.30922,5.08019,4.48018,4.25151,4.13189,
ae4b2ab7-5be2-4324-9018-62d6810f2c0f,67,M,432,356,0,0,76,2970.88,1490.6,392.54919,318.08279,280.23667,260.58958,254.92167,250.69125,244.67389,8.004,3.63421,3.30592,3.25106,3.17302,
f418e407-0d1a-4315-9e5b-08b3b91f88df,-60,M,92,91,0,0,1,935.0,483.33333,279.575,274.21667,255.88,254.29375,253.33667,236.31917,217.99556,5.16056,3.60394,3.56812,3.28221,3.07036,
67e34430-436c-47a5-8c87-c5e09f08943b,47,M,44,44,0,0,0,823.0,694.73333,359.91667,341.03333,300.70667,281.04271,279.05583,267.02167,260.83833,8.05683,4.92962,4.57469,4.3774,4.27604,
de210a15-e9f2-4dd8-a914-81c4ed6d3966,41,M,572,18,0,0,554,1161.0,815.86667,387.41667,372.06667,356.79,344.81667,341.705,335.42167,302.63611,5.78333,4.57423,4.38083,4.30028,3.87995,
3f1cd196-87bd-4461-a344-97366b41265e,30,M,28,28,0,0,0,943.359,834.07373,322.30801,318.70138,279.27407,231.65786,235.23073,216.89964,0.0,5.80515,3.32865,2.8037,2.58522,0.0,
2a885497-1c92-4c1d-a0be-12fc3dae334d,40,M,660,541,0,0,119,2104.0,882.86667,513.725,474.22778,454.53667,414.23333,409.335,388.28667,378.63556,9.46962,7.33124,6.60218,6.26269,6.10703,
2c57c02c-efc6-4c4d-b484-383a1a3eaa0e,56,M,250,250,0,0,0,536.0,441.26667,278.70833,272.24444,266.96667,249.61458,246.20333,235.50417,226.33389,5.57031,4.17135,3.84693,3.67975,3.53647,
0aa256ab-e507-4955-9c09-73278fe318ca,54,M,6,6,0,0,0,653.0,448.66667,275.28333,264.04444,242.8,225.43958,223.54833,199.72042,189.82833,4.71887,3.57059,3.28748,2.93706,2.79159,
89cb24c8-5dc2-4394-827e-703360e244e4,57,M,287,273,1,0,13,626.0,528.4,263.7,245.76111,221.22333,207.87292,204.99667,197.82667,191.05,21353.33333,20095.0,19864.0,18412.58333,17807.66667,
505e4679-c21a-4121-817f-53233cfcc09a,32,M,26,2,11,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8d7baef1-3d09-4118-89f0-a443ac36194d,51,M,616,162,23,38,393,1420.0,1060.26667,963.23333,954.55556,952.34667,944.3,940.04,218.60667,213.96556,14.41194,14.21413,14.03045,3.26279,3.19352,
e3cd8103-3a20-43a3-9bfe-6735c7fa3d57,26,M,131,47,84,0,0,1379.0,898.86667,312.25833,281.72778,268.32,260.85208,259.28167,250.89,230.71056,8.17972,4.472,4.32136,4.1815,3.84518,
ac4e9bbf-8e38-42c2-98b9-77da4bd28085,53,M,70,66,0,0,4,948.0,744.73333,382.875,355.19167,332.44964,302.61306,301.76569,300.19506,273.32466,6.54375,4.61736,4.19119,4.16938,3.79618,
8343d0a4-7254-48d3-9666-c1e39be0e0d2,47,M,3133,2051,0,0,1082,2962.0,1066.8,672.69788,484.62172,436.24562,383.70599,362.33462,335.82417,330.26,12.45386,5.59289,4.64532,4.30544,4.2341,
6e7efc2c-ae3b-40d9-a9de-5b2a3f2acd43,18,M,96,76,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
778212b0-3ef0-42f2-9190-b1a06eca6db3,46,M,258,150,0,8,100,2454.0,858.2,450.775,383.06111,356.59,333.91042,328.63833,289.73167,273.18889,7.64885,5.08325,4.68479,4.22966,3.9626,
a60dba4b-e157-4270-b5bb-20ec6792af85,50,M,172,0,0,0,172,1174.0,939.6,545.2799,450.96111,437.57,410.37917,410.09333,392.26583,382.545,5.69692,4.465,4.18463,4.00271,3.90352,
ef49dcd3-0b03-4441-940d-7c8e17e6426f,-1,M,169,134,32,0,3,1148.0,744.53333,382.75,355.79444,334.03667,296.76458,292.06333,281.72333,262.32778,6.05556,4.46633,3.9849,3.73638,3.47915,
4ef897f7-b15f-43dd-bbcc-67975bcb6173,35,M,506,411,0,0,95,2488.22,1072.93333,556.98333,500.98889,467.50333,414.30833,405.25167,374.715,357.58111,7.56905,5.1374,4.45332,4.11775,3.92946,
ba270270-5295-47ff-ad74-7cbeef9f1b1a,31,M,183,52,51,38,42,958.0,791.2,475.05833,477.71111,441.10667,373.61042,364.735,321.6625,303.1,8.6795,5.9609,4.92885,4.34679,4.09595,
9eae88fb-40cd-45f3-9d10-6b12412b1b79,38,M,1044,95,223,0,726,1798.0,1228.33333,713.60833,705.50556,684.70333,673.60417,660.81333,648.61917,648.24722,10.20889,9.12938,8.81084,8.64826,8.6433,
d5dccc49-5894-4957-a0e9-addaf73c85d7,42,M,908,6,62,0,840,975.0,689.66667,383.60833,368.16667,318.72667,306.03542,287.98167,276.55,252.34556,6.49833,4.80734,4.30424,3.87868,3.83504,
6f1cf5b1-0610-47c6-8b84-aae78368a05d,44,M,158,156,1,0,1,1047.0,807.86667,356.7,334.05556,335.46,307.2,303.13,295.52417,272.52056,7.18048,4.79229,4.33043,4.22177,3.89315,
4502c611-ced1-44f7-bec8-83cc08f74867,37,M,882,544,316,0,22,1919.0,1069.06667,500.26667,425.49444,356.165,341.91562,325.89333,316.83583,294.81889,9.10746,4.68638,4.28807,4.16889,3.8792,
e71fd364-b560-4e04-99be-82185d6eac73,36,M,20,20,0,0,0,985.0,811.86667,336.86667,318.82778,307.67667,276.53542,275.77,268.82833,236.21722,6.95402,4.18608,3.69544,3.65753,3.18193,
41556e5c-6653-48ed-9120-195cac1770c3,42,M,1750,1266,105,0,379,1196.0,1010.46667,504.49167,466.91111,398.28333,386.41458,367.37667,346.09583,337.11722,9.70082,6.52923,6.02257,5.6737,5.52651,
